Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051897~positive regulation of protein kinase B signaling	20	9.47867298578199	1.4739628470824876E-13	CSF1R, APP, HSP90AB1, IGFBP5, NCF1, INSR, PIK3CD, F3, SIRT1, TNF, EGFR, MTOR, PIK3CG, IGF1R, VEGFA, PIK3CA, AXL, PTPN6, MET, FGFR1	211	185	19453	9.966952734725247	4.461462310700881E-10	4.0547377957014606E-11	3.6514079620907075E-11
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	28	13.270142180094787	2.4304335322504247E-13	PTGER4, CSF1R, CXCL8, PTGER2, CXCR4, PIK3CD, HMGB1, PTGS2, TNF, RELA, PIK3CG, PTGS1, IKBKB, ADORA3, CXCR2, ADORA1, AKT1, VCAM1, IGFBP4, STAT3, MIF, MTOR, NFKB1, HCK, IL6, AXL, MGLL, NOX1	211	436	19453	5.9207356841601815	7.354021835936919E-10	6.128743223824821E-11	5.5191094794853396E-11
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	30	14.218009478672986	3.9434754703566386E-13	APP, CXCL8, ROCK2, HDAC1, PIK3CD, HIF1A, TNF, RELA, PPP3CA, MAPK8, ERBB2, AKT1, CTSH, EPHB2, APOB, MAP2K1, STAT3, BRAF, MAPK14, MMP8, F3, MTOR, VEGFA, BMP4, AR, IL6, CDK6, CDK1, PPARG, EZR	211	519	19453	5.329151028682574	1.193306786717585E-9	9.053605474310651E-11	8.153032028253974E-11
GOTERM_BP_DIRECT	GO:0007568~aging	18	8.530805687203792	4.1887137025891975E-13	CDKN1C, IGFBP1, SREBF1, ACE, VCAM1, IGFBP5, MME, MMP2, IGFBP2, ABAT, TYMS, PTGS2, MPO, SOD1, PPP3CA, RPS6KB1, CAT, CTSC	211	147	19453	11.289099526066352	1.2675525074001825E-9	9.053605474310651E-11	8.153032028253974E-11
GOTERM_BP_DIRECT	GO:0033138~positive regulation of peptidyl-serine phosphorylation	15	7.109004739336493	1.323326151074954E-12	APP, HSP90AB1, CHRNA7, BRAF, MIF, PTGS2, TNF, EGFR, HDAC6, VEGFA, IL6, PIK3CA, BCL2, AKT1, SNCA	211	93	19453	14.870050451001376	4.004229614551491E-9	2.6695899554352073E-10	2.4040425077861666E-10
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	22	10.42654028436019	1.4160099042456787E-12	CSF1R, MMP7, ROCK2, MMP2, INSR, STAT3, CXCR4, PIK3CD, F3, MMP9, EGFR, IGF1R, MYLK, VEGFA, PPP3CA, MMP14, ADAM17, PLAU, CTSH, HAS2, EPHB2, EPHA1	211	267	19453	7.596535136766245	4.284750776406554E-9	2.67802873140464E-10	2.4116418681684214E-10
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	20	9.47867298578199	5.3725975690684035E-12	CSF1R, APP, CDKN1A, ROCK2, CHRNA7, INSR, BRAF, SIRT1, TNF, MMP9, EGFR, VEGFA, BMP4, CCND3, ADAM17, CCND1, CHEK2, ERBB2, ABL1, AKT1	211	226	19453	8.158788743027303	1.6257461044055788E-8	9.38986526187225E-10	8.455843634699896E-10
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	23	10.90047393364929	5.585511391728371E-12	RB1, APP, CDKN1A, ACE, CXCL8, ROCK2, HDAC1, STAT3, MIF, MMP8, HIF1A, SIRT1, TNF, NFKB1, VEGFA, BMP4, PPP3CA, TERT, PIK3CA, CDK1, AKT1, PPARG, ROS1	211	319	19453	6.6472388536451295	1.6901819832604303E-8	9.38986526187225E-10	8.455843634699896E-10
GOTERM_BP_DIRECT	GO:0030574~collagen catabolic process	11	5.213270142180095	1.4522746508898836E-11	MMP12, MMP14, MMP13, MMP7, MMP1, MMP2, MMP3, MMP8, MMP9, CTSS, MMP10	211	41	19453	24.73505953069009	4.394573871469021E-8	2.3129384703119936E-9	2.0828675914078594E-9
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	18	8.530805687203792	1.6366417466845435E-11	SYK, CSNK2A1, ROCK2, NEK6, PLK1, PRKCD, MAPK14, MTOR, IKBKB, RPS6KA3, MAPK8, RPS6KB1, CHEK2, RPS6KA1, CDK2, BCL2, CDK1, AKT1	211	184	19453	9.019008860498662	4.9524918055432465E-8	2.4762389627337145E-9	2.2299243798576904E-9
GOTERM_BP_DIRECT	GO:0030307~positive regulation of cell growth	14	6.6350710900473935	1.966340883749738E-11	IGFBP1, CSNK2A1, AVPR1A, EGFR, IL2, MTOR, RPS6KA3, MMP14, ADAM17, ERBB2, RPS6KA1, BCL2, AKT1, CD38	211	92	19453	14.029569338553474	5.9501392257743646E-8	2.833403578203194E-9	2.5515613848657313E-9
GOTERM_BP_DIRECT	GO:0018108~peptidyl-tyrosine phosphorylation	12	5.687203791469194	2.6068580611444378E-11	CSF1R, HCK, SYK, LCK, INSR, ERBB2, ABL1, PTPN6, EPHB2, EPHA1, EGFR, FGFR1	211	58	19453	19.07468540611211	7.888355546548098E-8	3.4297184752274213E-9	3.088560094181997E-9
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	12	5.687203791469194	2.6068580611444378E-11	BMP4, IL6, RPS6KB1, PIK3CA, STAT1, HDAC1, HMOX1, AKT1, PTGS2, TNF, NOX1, IGF1R	211	58	19453	19.07468540611211	7.888355546548098E-8	3.4297184752274213E-9	3.088560094181997E-9
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	18	8.530805687203792	5.269454806084854E-11	CXCL8, GSTP1, MMP3, NR1H3, HMGB1, MAPK14, MMP8, TNF, MMP9, RELA, NFKB1, IL6, MAPK8, AXL, CDK4, ABL1, CTSG, EPHB2	211	198	19453	8.381301163291685	1.594535909976713E-7	6.64390426800532E-9	5.983026811075512E-9
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	17	8.056872037914692	1.3928895659866037E-10	CSF1R, SYK, DAPK1, INSR, NEK6, EGFR, MTOR, IGF1R, HCK, CHEK2, ERBB2, PIM1, ABL1, AKT1, NEK2, EPHA1, FGFR1	211	182	19453	8.611556689755743	4.214881641484425E-7	1.6859535306701853E-8	1.5182496269253982E-8
GOTERM_BP_DIRECT	GO:0006508~proteolysis	25	11.848341232227488	1.8185609591971015E-10	PRSS1, PLAT, CTSS, DPP4, PLAU, CTSH, CTSG, CAPN1, CTSD, CTSC, MMP7, ACE, MME, MMP1, MMP2, MMP3, MMP8, MMP9, F3, MMP10, MMP12, ADAM17, MMP14, BMP1, MMP13	211	458	19453	5.032440654814876	5.502963641434988E-7	2.1099371194776594E-8	1.9000590385249908E-8
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	12	5.687203791469194	1.8826273042265963E-10	CCNA2, PPP3CA, CCND3, CDKN1A, CDK6, CCND1, RPS6KB1, CDK4, CDK2, BCL2, CDK1, CDC25A	211	69	19453	16.033793529775398	5.696828851986524E-7	2.1099371194776594E-8	1.9000590385249908E-8
GOTERM_BP_DIRECT	GO:1902895~positive regulation of pri-miRNA transcription from RNA polymerase II promoter	11	5.213270142180095	2.2569169662021792E-10	BMP4, SREBF1, AR, JUN, TERT, STAT3, PPARG, HIF1A, TNF, RELA, EGFR	211	53	19453	19.13466869355271	6.829428134125237E-7	2.439082407045641E-8	2.1964638331789064E-8
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	31	14.691943127962084	2.952986057780216E-10	CDKN1C, NCF1, HDAC1, RORA, AHR, HIF1A, TNF, RELA, EGFR, IKBKB, RXRB, CHEK2, RPS6KA1, PIM1, AKT1, CD38, JUN, MAP2K1, CREBBP, STAT1, INSR, STAT3, NR1H3, NFKB1, BMP4, CCNA2, AR, IL6, CDK2, PPARG, PPARA	211	728	19453	3.925856726212176	8.935730536618891E-7	3.081288210635495E-8	2.7747886232589965E-8
GOTERM_BP_DIRECT	GO:0000086~G2/M transition of mitotic cell cycle	11	5.213270142180095	5.762761509297807E-10	CCNA2, APP, CCNB1, CHEK2, PLK1, CHEK1, CDK2, CDK1, CDC25C, CDC25A, CDC25B	211	58	19453	17.4851282889361	1.7438100734512574E-6	5.812705442378388E-8	5.2345083709455076E-8
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	28	13.270142180094787	7.310501935617839E-10	APP, NCF1, CXCR4, HTT, TNFRSF11B, AHR, CTSS, CHEK1, PIM1, CTSH, CTSC, MCL1, PARP1, CSNK2A1, DAPK1, BAD, IGFBP3, NEK6, PRKCD, MAPK14, MMP9, NFKB1, SOD1, RPS6KB1, BCL2, CDK1, BAX, BCL2L1	211	619	19453	4.170340481896348	2.2121555207643695E-6	7.135993179735349E-8	6.426167024051165E-8
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	40	18.95734597156398	1.1171659221625138E-9	RB1, TOP2A, APP, THRA, HDAC1, RORA, AHR, HMGB1, HIF1A, TNF, RELA, EGFR, IKBKB, RXRB, PPP3CA, RPS6KA3, NAMPT, RPS6KA1, ABL1, AKT1, STAT6, SREBF1, JUN, CREBBP, PARP1, STAT1, STAT3, NR1H3, MAPK14, SIRT1, IL2, NFKB1, VEGFA, BMP4, MMP12, AR, IL6, PPARG, PPARA, MET	211	1232	19453	2.993321844032744	3.3805383476970263E-6	1.056420025144927E-7	9.513366055915156E-8
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	15	7.109004739336493	2.774465746086659E-9	JUN, HSP90AB1, BRAF, HIF1A, SIRT1, SOD1, TERT, PIK3CA, CCND1, AXL, BCL2, BAX, HMOX1, BCL2L1, SNCA	211	163	19453	8.484139214375018	8.395498183988437E-6	2.544101014441888E-7	2.2910361085109534E-7
GOTERM_BP_DIRECT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	14	6.6350710900473935	3.0765255549040082E-9	CSF1R, SYK, INSR, EGFR, IGF1R, HCK, AXL, LCK, ERBB2, EPHB2, EPHA1, MET, ROS1, FGFR1	211	137	19453	9.421316636108902	9.309523115286211E-6	2.738107743864567E-7	2.46574474620983E-7
GOTERM_BP_DIRECT	GO:0033674~positive regulation of kinase activity	11	5.213270142180095	5.193397469509343E-9	CSF1R, AXL, INSR, ERBB2, EPHB2, EPHA1, ROS1, MET, EGFR, FGFR1, IGF1R	211	72	19453	14.08524223275408	1.5715097361646002E-5	4.490063069352935E-7	4.0434308869751317E-7
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	15	7.109004739336493	6.970925878277742E-9	CSF1R, JUN, STAT1, PTGER2, STAT3, BRAF, SIRT1, EGFR, PTGS1, CCND3, NUAK1, PLAU, ERBB2, CHEK1, STAT6	211	175	19453	7.902369668246445	2.109379917769605E-5	5.859450474352347E-7	5.276603616196346E-7
GOTERM_BP_DIRECT	GO:0043567~regulation of insulin-like growth factor receptor signaling pathway	6	2.843601895734597	7.62521394843089E-9	IGFBP1, IGFBP5, IGFBP4, IGFBP3, IGFBP2, IGFBP6	211	8	19453	69.14573459715639	2.30736311633839E-5	6.236188488635642E-7	5.615867029587615E-7
GOTERM_BP_DIRECT	GO:0050728~negative regulation of inflammatory response	14	6.6350710900473935	8.580262749963561E-9	RB1, PTGER4, CHRNA7, PRKCD, STAT3, NR1H3, RORA, AHR, IL2, NFKB1, SOD1, ALOX5, PPARG, PPARA	211	149	19453	8.662552880180668	2.5963538051287927E-5	6.832598705628878E-7	6.152951577276502E-7
GOTERM_BP_DIRECT	GO:0090398~cellular senescence	10	4.739336492890995	9.635492244710114E-9	MAPK10, CDKN1A, MAP2K1, MAPK8, CDK2, PRKCD, ABL1, MIF, MAPK14, IGF1R	211	57	19453	16.17444084144009	2.9156574757660536E-5	7.476153726280206E-7	6.732491376111555E-7
GOTERM_BP_DIRECT	GO:0035094~response to nicotine	9	4.265402843601896	1.1358007889382871E-8	CHRNA3, GABBR1, VCAM1, CHRNA7, MMP2, BCL2, HMOX1, ABAT, IGF1R	211	41	19453	20.23777597965553	3.436874138373902E-5	8.592332968318142E-7	7.737642874642081E-7
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	17	8.056872037914692	1.8782171700388238E-8	JUN, CXCL8, SYK, MMP2, RORA, PTGS2, MAPK14, HIF1A, SIRT1, PIK3CG, VEGFA, MMP14, PIK3CA, HMOX1, EPHB2, EPHA1, NOX1	211	255	19453	6.1462875197472355	5.683323704896992E-5	1.38621589183841E-6	1.248327265452633E-6
GOTERM_BP_DIRECT	GO:0010971~positive regulation of G2/M transition of mitotic cell cycle	8	3.7914691943127963	1.9723114840749363E-8	APP, CCNB1, CCND1, CDK4, CDK1, CDC25C, CDC25A, CDC25B	211	29	19453	25.432913874816148	5.968036505377139E-5	1.4210034644787518E-6	1.2796544747867145E-6
GOTERM_BP_DIRECT	GO:0008630~intrinsic apoptotic signaling pathway in response to DNA damage	9	4.265402843601896	6.900498202795922E-8	BAD, CHEK2, BCL2, ABL1, BAX, HMOX1, TNF, BCL2L1, MCL1	211	51	19453	16.269584611095624	2.087872838240079E-4	4.8560250143396425E-6	4.3729901401439275E-6
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	13	6.161137440758294	7.933810418983948E-8	PTGER4, ACE, VCAM1, MAOB, PTGER2, PTGS2, MPO, RPS6KA3, ADAM17, RPS6KB1, SLPI, APOB, SNCA	211	149	19453	8.043799103024906	2.4004829662116478E-4	5.456297801783051E-6	4.913553043575286E-6
GOTERM_BP_DIRECT	GO:0071276~cellular response to cadmium ion	8	3.7914691943127963	9.894094520266021E-8	JUN, MAPK8, NCF1, HMOX1, AKT1, MMP9, EGFR, SOD1	211	36	19453	20.48762506582412	2.993505007257147E-4	6.6532288929611066E-6	5.991423903938869E-6
GOTERM_BP_DIRECT	GO:0000079~regulation of cyclin-dependent protein serine/threonine kinase activity	9	4.265402843601896	1.0966891069061106E-7	CDKN2D, CCNA2, CCND3, CDKN1A, CCNB1, CCND1, CCNG1, CDC25C, CDC25A	211	54	19453	15.36571879936809	3.318030832452079E-4	7.214307038038892E-6	6.496690905041634E-6
GOTERM_BP_DIRECT	GO:0048146~positive regulation of fibroblast proliferation	9	4.265402843601896	1.4698246067324507E-7	CCNA2, CDKN1A, CCNB1, JUN, CDK6, CDK4, ABL1, MIF, EGFR	211	56	19453	14.816943127962087	4.446700635536427E-4	9.266019291609157E-6	8.344316777804017E-6
GOTERM_BP_DIRECT	GO:0043154~negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	9	4.265402843601896	1.4698246067324507E-7	CDKN2D, RPS6KA3, CSNK2A1, RPS6KA1, AKT1, PTGS2, TNF, VEGFA, SNCA	211	56	19453	14.816943127962087	4.446700635536427E-4	9.266019291609157E-6	8.344316777804017E-6
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	21	9.95260663507109	1.5238363306871172E-7	CDKN2D, CSF1R, APP, CDKN1A, MAP2K1, JUN, GABBR1, CXCL8, IGFBP3, STAT3, PTGS2, BMP4, AR, IL6, FABP3, CDK6, ADORA3, ADORA1, PTPN6, IGFBP6, PTGES	211	462	19453	4.190650581645842	4.610066125094736E-4	9.355598835828773E-6	8.424985732859684E-6
GOTERM_BP_DIRECT	GO:0030198~extracellular matrix organization	14	6.6350710900473935	1.5458689418091165E-7	APP, MMP7, MMP1, MMP2, MMP3, TNFRSF11B, MMP8, TNF, MMP9, MMP10, MMP12, MMP14, MMP13, NOX1	211	190	19453	6.79326515340484	4.676705859318897E-4	9.355598835828773E-6	8.424985732859684E-6
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	32	15.165876777251185	1.638998567032842E-7	CDKN1C, RB1, APP, THRA, HDAC1, HMGB1, TNF, RELA, HDAC6, CCND3, CCND1, STAT6, SNCA, SREBF1, JUN, CREBBP, PARP1, STAT1, PLK1, STAT3, NR1H3, SIRT1, NFKB1, VEGFA, BMP4, MMP12, AR, CDK6, CDK2, PPARG, EZR, PPARA	211	1016	19453	2.903757883345151	4.958380386475003E-4	9.724724831061529E-6	8.757394304244106E-6
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	9	4.265402843601896	2.2317322445287956E-7	PTGER4, MMP14, MAPK8, RPS6KB1, STAT1, MMP2, IGFBP2, PPARG, MPO	211	59	19453	14.063539240099608	6.750942738115162E-4	1.2520232081370091E-5	1.1274828956289986E-5
GOTERM_BP_DIRECT	GO:0043491~protein kinase B signaling	10	4.739336492890995	2.2342780317051716E-7	RPS6KB1, PIK3CA, AXL, ERBB2, STAT3, PIK3CD, AKT1, TNF, PIK3CG, IGF1R	211	81	19453	11.382013925457844	6.758641087449835E-4	1.2520232081370091E-5	1.1274828956289986E-5
GOTERM_BP_DIRECT	GO:0048511~rhythmic process	10	4.739336492890995	2.2342780317051716E-7	TOP2A, MAPK10, CREBBP, MAPK8, CSNK2A1, ROCK2, CDK1, PPARG, AHR, MTOR	211	81	19453	11.382013925457844	6.758641087449835E-4	1.2520232081370091E-5	1.1274828956289986E-5
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	12	5.687203791469194	2.3021330117492173E-7	CCNA2, TERT, BAD, BCL2, HMOX1, PPARG, RORA, PTGS2, HIF1A, SIRT1, MTOR, VEGFA	211	134	19453	8.256207116078375	6.963829423872747E-4	1.2665917261005693E-5	1.1406022649121123E-5
GOTERM_BP_DIRECT	GO:0051402~neuron apoptotic process	10	4.739336492890995	2.486477697806336E-7	RB1, APP, AXL, BCL2, ABL1, BAX, NAE1, HIF1A, BCL2L1, SNCA	211	82	19453	11.243208877586405	7.521252569073766E-4	1.343585984564638E-5	1.2099378083075475E-5
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	13	6.161137440758294	2.591848987447538E-7	CXCL8, CHRNA7, STAT3, PIK3CD, F3, HIF1A, SIRT1, VEGFA, TERT, CXCR2, CTSH, HMOX1, EPHA1	211	166	19453	7.220036544281391	7.839861274625548E-4	1.3759535150905704E-5	1.2390857001393933E-5
GOTERM_BP_DIRECT	GO:1904645~response to beta-amyloid	6	2.843601895734597	3.844423102096183E-7	MMP12, MMP13, CHRNA7, MMP2, MMP3, MMP9	211	15	19453	36.87772511848341	0.00116264625682172	2.0057283287832843E-5	1.806216026415879E-5
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	12	5.687203791469194	4.76647776614366E-7	CSF1R, BMP1, AXL, INSR, ERBB2, PIM1, EPHA1, ROS1, MET, EGFR, FGFR1, IGF1R	211	144	19453	7.682859399684044	0.001441296848277207	2.4446375797204603E-5	2.2014664258883856E-5
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	8	3.7914691943127963	4.95369463410163E-7	STAT1, BAD, MMP2, CAT, BCL2, HMOX1, SIRT1, SOD1	211	45	19453	16.390100052659296	0.0014978654457626916	2.498313327131922E-5	2.2498029796544904E-5
GOTERM_BP_DIRECT	GO:0042752~regulation of circadian rhythm	9	4.265402843601896	5.418505790085607E-7	TOP2A, MAPK10, MAPK8, ROCK2, CDK1, NR1H3, PPARG, PPARA, MTOR	211	66	19453	12.571951744937529	0.0016382968203788595	2.6879341837375485E-5	2.4205620127841438E-5
GOTERM_BP_DIRECT	GO:1904646~cellular response to beta-amyloid	8	3.7914691943127963	5.789663688617051E-7	APP, ABCC1, VCAM1, PARP1, EPHB2, TNF, ICAM1, IGF1R	211	46	19453	16.033793529775398	0.001750418965922207	2.825729406734709E-5	2.544650572819591E-5
GOTERM_BP_DIRECT	GO:0048015~phosphatidylinositol-mediated signaling	8	3.7914691943127963	6.740972091411228E-7	CSF1R, RPS6KB1, PIK3CA, PIK3CD, EZR, PIK3CG, FGFR1, IGF1R	211	47	19453	15.692648986588688	0.00203773982583777	3.23780659501752E-5	2.915737928427872E-5
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	20	9.47867298578199	6.874655065607628E-7	CXCL8, IGFBP5, SYK, DAPK1, PRKCD, BRAF, MAPK14, RELA, MAPK10, HCK, RPS6KA3, NUAK1, MAPK8, LCK, ERBB2, RPS6KA1, CHEK1, AKT1, HMOX1, PTPN6	211	462	19453	3.9910957920436587	0.002078109072997658	3.2504228482076065E-5	2.927099227153248E-5
GOTERM_BP_DIRECT	GO:0070301~cellular response to hydrogen peroxide	9	4.265402843601896	7.672680385447937E-7	IL6, AXL, PRKCD, CDK1, ABL1, STAT6, SIRT1, RELA, HDAC6	211	69	19453	12.02534514733155	0.002319060789298777	3.5719278225177626E-5	3.216623700053174E-5
GOTERM_BP_DIRECT	GO:0042593~glucose homeostasis	11	5.213270142180095	9.012321359282751E-7	IL6, IGFBP5, FABP5, BAD, ALOX5, INSR, STAT3, AKT1, PPARG, HIF1A, IGF1R	211	123	19453	8.245019843563364	0.0027234144321368614	4.132012792907516E-5	3.7209963187947724E-5
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	11	5.213270142180095	1.045781653152996E-6	APP, MMP14, MAPK8, CAT, ABL1, HMOX1, AKT1, PTGS2, MPO, SIRT1, PTGS1	211	125	19453	8.113099526066351	0.003159535067759567	4.7231869887178595E-5	4.253365678868529E-5
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	9	4.265402843601896	1.0683035045070225E-6	MAPK8, CSNK2A1, ROCK2, CHEK1, PRKCD, BCL2, CDK1, AKT1, MTOR	211	72	19453	11.524289099526067	0.003227468621094798	4.75395059505625E-5	4.2810691908553474E-5
GOTERM_BP_DIRECT	GO:0019221~cytokine-mediated signaling pathway	12	5.687203791469194	1.358262346595829E-6	CSF1R, HCK, IL6, STAT1, BAD, STAT3, AKT1, PTPN6, CTSG, STAT6, F3, RELA	211	160	19453	6.91457345971564	0.004101669732065605	5.768430200812892E-5	5.194637242966005E-5
GOTERM_BP_DIRECT	GO:0043280~positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	8	3.7914691943127963	1.369934842128939E-6	APP, SYK, BAD, DAPK1, HMGB1, SIRT1, TNF, CTSD	211	52	19453	14.183740430185928	0.004136845255329202	5.768430200812892E-5	5.194637242966005E-5
