Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	22	10.42654028436019	2.2211053970626032E-9	RB1, CDKN1A, CREBBP, JUN, SYK, HDAC1, BAD, STAT3, PIK3CD, RELA, NFKB1, HDAC6, CCNA2, CCND3, CDK6, PIK3CA, CCND1, CDK4, CHEK1, CDK2, CDK1, BAX	187	204	8644	4.985005767012687	6.285726343868703E-7	1.3373889944015249E-8	6.805088876106699E-9
KEGG_PATHWAY	hsa04012:ErbB signaling pathway	15	7.109004739336493	2.794439023845042E-9	CDKN1A, MAP2K1, JUN, BAD, PIK3CD, BRAF, EGFR, MTOR, MAPK10, MAPK8, PIK3CA, RPS6KB1, ERBB2, ABL1, AKT1	187	85	8644	8.15728216420258	7.908259291866671E-7	1.647554674475306E-8	8.383317071535125E-9
KEGG_PATHWAY	hsa04932:Non-alcoholic fatty liver disease	19	9.004739336492891	4.90686809004365E-9	SREBF1, JUN, CXCL8, INSR, PIK3CD, NR1H3, MAPK14, TNF, RELA, NFKB1, MAPK10, IKBKB, IL6, MAPK8, PIK3CA, BAX, AKT1, PPARG, PPARA	187	155	8644	5.666241159220286	1.388642721145139E-6	2.8339666724129655E-8	1.4420183774822158E-8
KEGG_PATHWAY	hsa05214:Glioma	14	6.6350710900473935	5.5007048273163064E-9	RB1, CDKN1A, MAP2K1, PIK3CD, BRAF, EGFR, MTOR, IGF1R, CDK6, PIK3CA, CCND1, CDK4, BAX, AKT1	187	75	8644	8.628591800356507	1.5566982455306189E-6	2.9960316157562554E-8	1.524482518264667E-8
KEGG_PATHWAY	hsa04660:T cell receptor signaling pathway	17	8.056872037914692	5.505075760400186E-9	MAP2K1, JUN, PIK3CD, MAPK14, TNF, IL2, RELA, NFKB1, MAPK10, IKBKB, PPP3CA, MAPK8, PIK3CA, CDK4, LCK, AKT1, PTPN6	187	121	8644	6.494365138993238	1.5579352219408094E-6	2.9960316157562554E-8	1.524482518264667E-8
KEGG_PATHWAY	hsa04071:Sphingolipid signaling pathway	17	8.056872037914692	5.505075760400186E-9	MAP2K1, ABCC1, ROCK2, PIK3CD, MAPK14, TNF, RELA, NFKB1, MAPK10, MAPK8, PIK3CA, ADORA3, ADORA1, BCL2, BAX, AKT1, CTSD	187	121	8644	6.494365138993238	1.5579352219408094E-6	2.9960316157562554E-8	1.524482518264667E-8
KEGG_PATHWAY	hsa05224:Breast cancer	18	8.530805687203792	1.4293465789410416E-8	RB1, CDKN1A, MAP2K1, JUN, PIK3CD, BRAF, EGFR, MTOR, IGF1R, CDK6, PIK3CA, CCND1, RPS6KB1, CDK4, ERBB2, BAX, AKT1, FGFR1	187	147	8644	5.660154971079341	4.045042653388897E-6	7.632171355477638E-8	3.883507686179434E-8
KEGG_PATHWAY	hsa04630:JAK-STAT signaling pathway	19	9.004739336492891	1.4716242509353304E-8	CDKN1A, CREBBP, STAT1, STAT3, PIK3CD, EGFR, IL2, MTOR, CCND3, IL6, PIK3CA, CCND1, PIM1, BCL2, AKT1, PTPN6, STAT6, MCL1, BCL2L1	187	166	8644	5.290767347464725	4.164688002239458E-6	7.71240116693886E-8	3.9243313358275475E-8
KEGG_PATHWAY	hsa05226:Gastric cancer	18	8.530805687203792	1.755612325057257E-8	RB1, CDKN1A, MAP2K1, PIK3CD, BRAF, EGFR, MTOR, RXRB, TERT, PIK3CA, CCND1, RPS6KB1, ERBB2, CDK2, BCL2, BAX, AKT1, MET	187	149	8644	5.584179736568208	4.968370572955294E-6	9.033423418021887E-8	4.596512269240818E-8
KEGG_PATHWAY	hsa05164:Influenza A	19	9.004739336492891	2.352992681001063E-8	MAP2K1, CREBBP, PRSS1, CXCL8, STAT1, PIK3CD, TNF, RELA, NFKB1, ICAM1, IKBKB, CCND3, IL6, XPO1, CDK6, PIK3CA, CDK4, BAX, AKT1	187	171	8644	5.136066547831254	6.65894718754334E-6	1.1891016584344657E-7	6.050552608288448E-8
KEGG_PATHWAY	hsa05230:Central carbon metabolism in cancer	13	6.161137440758294	2.474332113171816E-8	MAP2K1, G6PD, PIK3CD, HIF1A, EGFR, MTOR, LDHB, LDHA, PIK3CA, ERBB2, AKT1, MET, FGFR1	187	70	8644	8.584568372803668	7.002335461248066E-6	1.2284841895221472E-7	6.250944285907746E-8
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	20	9.47867298578199	2.8249048354486643E-8	CSF1R, CDKN1A, CXCL8, HDAC1, IGFBP3, MMP3, PLAT, MPO, MMP9, RELA, NFKB1, IGF1R, RXRB, CCNA2, IL6, PLAU, BAX, PPARG, MET, BCL2L1	187	193	8644	4.790113878806351	7.994448832482348E-6	1.378358738675814E-7	7.013556832838063E-8
KEGG_PATHWAY	hsa05142:Chagas disease	15	7.109004739336493	3.176721735618518E-8	JUN, ACE, CXCL8, PIK3CD, MAPK14, TNF, IL2, RELA, NFKB1, MAPK10, IKBKB, IL6, MAPK8, PIK3CA, AKT1	187	102	8644	6.797735136835483	8.990082227988694E-6	1.5237495782712552E-7	7.753354744560451E-8
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	15	7.109004739336493	4.091545057222004E-8	VCAM1, CXCL8, SYK, PARP1, CSNK2A1, PTGS2, TNF, RELA, NFKB1, ICAM1, IKBKB, PLAU, LCK, BCL2, BCL2L1	187	104	8644	6.667009461127108	1.1579005714690283E-5	1.9298454186563785E-7	9.81970813733281E-8
KEGG_PATHWAY	hsa04620:Toll-like receptor signaling pathway	15	7.109004739336493	6.669449628281856E-8	MAP2K1, JUN, CXCL8, STAT1, PIK3CD, MAPK14, TNF, RELA, NFKB1, MAPK10, IKBKB, IL6, MAPK8, PIK3CA, AKT1	187	108	8644	6.420083184789068	1.887436494762973E-5	3.0485986260924197E-7	1.5512303963155776E-7
KEGG_PATHWAY	hsa05131:Shigellosis	22	10.42654028436019	6.67890865080318E-8	JUN, CXCL8, ROCK2, PRKCD, PIK3CD, MAPK14, TNF, EGFR, MTOR, RELA, NFKB1, MAPK10, IKBKB, MAPK8, PIK3CA, RPS6KB1, BCL2, BAX, AKT1, CAPN1, SKP1, BCL2L1	187	247	8644	4.117170754941653	1.890113347735589E-5	3.0485986260924197E-7	1.5512303963155776E-7
