Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0043235~receptor complex	17	8.056872037914692	1.3649949397856969E-9	CSF1R, APP, INSR, NR1H3, TNFRSF11B, GPR84, EGFR, NR3C2, IGF1R, AXL, ERBB2, PPARG, EPHB2, EPHA1, MET, ROS1, FGFR1	211	225	20647	7.393343865192206	5.241579026371568E-7	4.765073244342796E-8	4.1198029091713765E-8
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	53	25.118483412322274	8.123417914589426E-9	APP, HSP90AB1, MPI, PEBP1, PLAT, ECE1, COMT, MPO, ICAM1, IGHG1, ALDH2, PLAU, NAMPT, CA4, CD38, CTSH, CTSG, CAPN1, GUSB, CTSD, CTSC, ABCC1, G6PD, MMP7, MME, IGFBP2, PRKCD, MIF, MMP9, SLPI, LCK, CAT, TAGLN2, EZR, TKT, GSTP1, CXCR4, PTGS1, DPP4, LDHB, LDHA, APOB, ACE, VCAM1, INSR, SOD1, FABP3, FABP5, AXL, QPCT, CDK1, BAX, PTPN6	211	2240	20647	2.315273781313473	3.1193876356416794E-6	2.5994937326686164E-7	2.2474789563697413E-7
GOTERM_CC_DIRECT	GO:0005764~lysosome	18	8.530805687203792	2.3818095472565232E-8	ACE, INSR, CXCR4, MPO, MTOR, CTSS, SOD1, HCK, STS, CAT, CTSH, HAS2, CTSG, CAPN1, GUSB, CTSD, CTSC, SNCA	211	313	20647	5.62733370682737	9.146106953461519E-6	7.03549897035773E-7	6.082775151455121E-7
GOTERM_CC_DIRECT	GO:0016020~membrane	71	33.649289099526065	3.957701437196402E-8	APP, HSP90AB1, NCF1, PIK3CD, ECE1, KIF11, COMT, TNF, PIK3CG, IGF1R, ICAM1, CCND3, STS, XPO1, CCND1, CA4, CD38, AKT1, CTSG, CAPN1, SCN5A, GUSB, ROS1, FADS1, CTSC, CA14, ABCC1, G6PD, PARP1, MME, PDE4D, F3, ADAM17, PIK3CA, SOAT1, CAT, EZR, MET, MGLL, PTGES, PTGER4, CHRNA3, CHRNA7, CYP19A1, EGFR, DPP4, LDHB, LDHA, CCNB1, POLD1, ERBB2, CXCR2, KISS1R, HMOX1, MCL1, SNCA, ACE, VCAM1, INSR, CYP51A1, MTOR, VEGFA, SCD, ALOX5AP, PDE3A, BCL2, CDK1, BAX, PTPN6, NOX1, FGFR1	211	3677	20647	1.8894666087514675	1.519745832190278E-5	1.085540965631013E-6	9.385406265351468E-7
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	25	11.848341232227488	8.044787926035179E-7	APP, CDKN1A, HSP90AB1, HTT, ECE1, HDAC6, EGFR, ALOX5, ERBB2, CA4, ABL1, HMOX1, SCN5A, ROS1, SNCA, STAT1, PDE4D, PRKCD, CDC25C, PIK3CA, RPS6KB1, CCNG1, PPARG, EZR, PTGES	211	754	20647	3.244465536098156	3.088722697471846E-4	2.059465709065006E-5	1.7805797276291197E-5
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	86	40.758293838862556	5.927522203578861E-6	APP, HSP90AB1, NCF1, PIK3CD, ECE1, HMGB1, COMT, TNF, PLB1, PIK3CG, IGF1R, MYLK, ICAM1, RGS4, PPP3CA, IGHG1, STS, PLAU, ADORA3, CA4, ADORA1, PIM1, CD38, AKT1, CTSG, CAPN1, SCN5A, EPHB2, ROS1, CA14, ABCC1, MAP2K1, CSNK2A1, SYK, MME, DAPK1, PDE4D, MMP2, PRKCD, AVPR1A, MIF, F3, AR, HCK, ADAM17, MMP14, PIK3CA, LCK, CAT, EZR, EPHA1, MET, MGLL, PTGER4, CSF1R, CHRNA3, ROCK2, PTGER2, CHRNA7, CXCR4, TNFRSF11B, GPR84, EGFR, DPP4, MAPK8, TERT, ERBB2, CXCR2, KISS1R, HAS2, NAE1, APOB, SNCA, JUN, GABBR1, ACE, VCAM1, INSR, STAT3, BRAF, SOD1, MAPK10, FABP5, AXL, NOX1, FGFR1	211	5455	20647	1.542688346271302	0.0022735867496549433	1.4226053288589268E-4	1.2299608572426137E-4
GOTERM_CC_DIRECT	GO:0045121~membrane raft	13	6.161137440758294	9.902127337298842E-6	APP, GABBR1, MME, TNF, EGFR, ICAM1, DPP4, IKBKB, LDHB, ADAM17, LCK, STAT6, CTSD	211	249	20647	5.108795371057691	0.0037952156191712882	2.236715822072209E-4	1.9338272211665973E-4
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	34	16.113744075829384	1.3637758953321396E-5	APP, HSP90AB1, MAOB, GSTP1, ABAT, TYMS, PPP3CA, LDHB, MAPK8, LDHA, ALDH2, ABL1, AKT1, CAPN1, FADS1, MCL1, SNCA, MAP2K1, PARP1, BAD, MMP2, PRKCD, BRAF, MAPK14, SIRT1, NFKB1, SOD1, MAPK10, RPS6KB1, CAT, BCL2, CDK1, BAX, BCL2L1	211	1466	20647	2.269443887678372	0.005223246309604135	2.9093885767085645E-4	2.5154088736126126E-4
GOTERM_CC_DIRECT	GO:1904724~tertiary granule lumen	7	3.3175355450236967	2.1905798588007928E-5	QPCT, CTSH, PTPN6, MMP8, CTSD, MMP9, CTSS	211	56	20647	12.231635071090048	0.008376637600939318	4.427277188313181E-4	3.8277500690624377E-4
GOTERM_CC_DIRECT	GO:0034774~secretory granule lumen	9	4.265402843601896	2.4866709942218937E-5	HSP90AB1, ALOX5, GSTP1, CAT, CTSH, HMGB1, MIF, MAPK14, NFKB1	211	116	20647	7.592049354469686	0.009503489030162182	4.774408308906036E-4	4.127873850408344E-4
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	15	7.109004739336493	3.913334059610443E-5	CHRNA3, GABBR1, HSP90AB1, MME, NCF1, HDAC1, TNF, SOD1, IGF1R, CCNG1, ADORA1, ABL1, EPHB2, APOB, SNCA	211	382	20647	3.842398451651324	0.01491514747898981	7.155810851859095E-4	6.186794799003176E-4
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	12	5.687203791469194	7.325167752652117E-5	MMP12, MMP14, MMP13, MMP7, MMP1, MMP2, MMP3, TNFRSF11B, MMP8, MMP9, MMP10, VEGFA	211	259	20647	4.533733462643415	0.027737718955686774	0.0012785747350083695	0.0011054344063093195
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	25	11.848341232227488	1.0721179829530844E-4	CSF1R, COMT, MPO, CTSS, IGF1R, PTGS1, MAPK8, HPGDS, XPO1, STS, CHEK1, KISS1R, CTSH, CTSG, APOB, GUSB, FADS1, CTSC, G6PD, BRAF, MAPK10, HCK, AXL, CAT, PPARG	211	1014	20647	2.412551296072988	0.040335502738053086	0.001789970893278193	0.0015475790014801043
GOTERM_CC_DIRECT	GO:0005901~caveola	7	3.3175355450236967	1.1573755214614149E-4	HCK, INSR, HMOX1, SCN5A, PTGS2, HDAC6, IGF1R	211	75	20647	9.132954186413903	0.04347254996480143	0.0018518008343382639	0.001601036138021624
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	31	14.691943127962084	1.665530500537055E-4	CSF1R, APP, CHRNA3, PTGER2, CHRNA7, GPR84, TNF, EGFR, IGF1R, ICAM1, ADORA3, ERBB2, CXCR2, ADORA1, KISS1R, HAS2, EPHB2, ROS1, ABCC1, GABBR1, VCAM1, MME, INSR, AVPR1A, F3, ADAM17, MMP14, AXL, EPHA1, MET, FGFR1	211	1453	20647	2.0877119735927954	0.06195907219782315	0.002558254848824916	0.0022118245047132085
GOTERM_CC_DIRECT	GO:0090575~RNA polymerase II transcription factor complex	8	3.7914691943127963	2.8069381056755453E-4	RXRB, JUN, STAT1, STAT3, NR1H3, STAT6, PPARG, HIF1A	211	124	20647	6.313101972175509	0.10219425491088541	0.004145631663766959	0.00358424404263185
GOTERM_CC_DIRECT	GO:0005635~nuclear envelope	10	4.739336492890995	2.996828514009374E-4	SREBF1, XPO1, PARP1, ALOX5, INSR, ALOX5AP, CDK2, BAX, SIRT1, MTOR	211	209	20647	4.681965577450735	0.10871894350858924	0.004262156108813331	0.0036849891357448594
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	12	5.687203791469194	3.598753408821393E-4	BMP4, IGFBP1, APP, IL6, ADAM17, STS, IGFBP5, IGFBP4, IGFBP3, APOB, PTGS2, CTSC	211	311	20647	3.7756815653525546	0.12909031863229736	0.004935433246383625	0.004267093327602509
GOTERM_CC_DIRECT	GO:0000785~chromatin	25	11.848341232227488	4.19377368161205E-4	RB1, THRA, HDAC1, RORA, AHR, HIF1A, RELA, NR3C2, RXRB, CHEK1, STAT6, SREBF1, JUN, CREBBP, PARP1, STAT1, PLK1, STAT3, NR1H3, SIRT1, NFKB1, AR, CDK4, PPARG, PPARA	211	1112	20647	2.1999343653039656	0.14877150720308374	0.005553134805996646	0.004801147801017933
GOTERM_CC_DIRECT	GO:0035580~specific granule lumen	6	2.843601895734597	4.518295917449143E-4	SLPI, QPCT, PTPN6, MMP8, CTSD, NFKB1	211	63	20647	9.319341006544798	0.15931796640450735	0.005783418774334904	0.005000247481977051
GOTERM_CC_DIRECT	GO:0005789~endoplasmic reticulum membrane	25	11.848341232227488	5.404654067542973E-4	PTGS2, CYP19A1, EGFR, NR3C2, PTGS1, STS, HMOX1, HAS2, APOB, FADS1, SREBF1, GABBR1, EPHX1, CYP51A1, MTOR, SOAT1, SCD, TBXAS1, ALOX5AP, BCL2, CDK1, BAX, TKT, MGLL, PTGES	211	1132	20647	2.16106626697704	0.1874638066897416	0.00669479729656936	0.005788210162658926
GOTERM_CC_DIRECT	GO:0098794~postsynapse	8	3.7914691943127963	6.357905388560464E-4	PPP3CA, RPS6KB1, CHRNA7, ABL1, AKT1, PLAT, EPHB2, SNCA	211	142	20647	5.512849609505374	0.2166856633710681	0.007629486466272557	0.0065963268406314815
GOTERM_CC_DIRECT	GO:0005667~transcription factor complex	10	4.739336492890995	6.81687571130388E-4	RB1, CREBBP, JUN, PARP1, CDK4, STAT3, CDK2, AHR, HIF1A, RELA	211	234	20647	4.181755579859845	0.23037915145157895	0.007932364464062697	0.006858190109554207
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	25	11.848341232227488	9.08799308829553E-4	APP, HTT, HMGB1, PTGS2, CYP19A1, STS, ADORA1, ABL1, HMOX1, SCN5A, SREBF1, ST6GAL1, MAP2K1, VCAM1, PRKCD, CYP51A1, VEGFA, SOAT1, SCD, TBXAS1, CAT, ALOX5AP, BCL2, BAX, BCL2L1	211	1175	20647	2.0819804376323487	0.29470392982977434	0.010264086311486717	0.008874157956806225
GOTERM_CC_DIRECT	GO:0016234~inclusion body	4	1.8957345971563981	0.0013848987626634641	HSP90AB1, HTT, HDAC6, SNCA	211	22	20647	17.7914691943128	0.41267074827288197	0.015194317853222008	0.01313675397726486
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	13	6.161137440758294	0.0016968178389679901	MAP2K1, MME, EGFR, ICAM1, DPP4, HCK, MMP14, ADAM17, LASP1, PLAU, CAT, CAPN1, EZR	211	434	20647	2.9310830585100573	0.47906576881643304	0.017676057335810572	0.015282424571586226
GOTERM_CC_DIRECT	GO:0005741~mitochondrial outer membrane	9	4.265402843601896	0.0017031617745442479	MAOB, RPS6KB1, BAD, BCL2, BAX, HMOX1, MTOR, BCL2L1, MCL1	211	216	20647	4.077211690363349	0.4803354130073938	0.017676057335810572	0.015282424571586226
GOTERM_CC_DIRECT	GO:0035578~azurophil granule lumen	6	2.843601895734597	0.0023772623365424265	FABP5, PRKCD, CTSG, GUSB, MPO, CTSC	211	91	20647	6.451851466069475	0.5990648254389837	0.02385993239264661	0.02062889988114238
GOTERM_CC_DIRECT	GO:0031982~vesicle	8	3.7914691943127963	0.0024232743836281713	BMP1, GSTP1, AKT1, ECE1, TAGLN2, MIF, EZR, TKT	211	179	20647	4.373322036590856	0.6061033295259708	0.02385993239264661	0.02062889988114238
GOTERM_CC_DIRECT	GO:0030425~dendrite	13	6.161137440758294	0.002755150910840505	CHRNA3, MME, NCF1, STAT1, HTT, COMT, MTOR, HDAC6, ADORA3, CCNG1, ADORA1, ABL1, EPHB2	211	460	20647	2.765413146507315	0.6533494533863298	0.025932988430642664	0.022421229580659806
GOTERM_CC_DIRECT	GO:0097136~Bcl-2 family protein complex	3	1.4218009478672986	0.00276888678556341	BAX, BCL2L1, MCL1	211	8	20647	36.69490521327014	0.6551781118418853	0.025932988430642664	0.022421229580659806
GOTERM_CC_DIRECT	GO:0000922~spindle pole	7	3.3175355450236967	0.0029134316755043328	CCNB1, NEK6, PLK1, NEK2, KIF11, MAPK14, CDC25B	211	138	20647	4.963562057833642	0.6738476409840328	0.02663708960461104	0.023029983720653298
GOTERM_CC_DIRECT	GO:0016324~apical plasma membrane	12	5.687203791469194	0.003181824274605331	DPP4, ADAM17, ABCC1, HSP90AB1, CHRNA7, PDE4D, ERBB2, CA4, IGFBP2, EZR, CA14, PLB1	211	408	20647	2.878031781432952	0.7058803035303616	0.028414430731359235	0.024566643236487672
GOTERM_CC_DIRECT	GO:0005943~phosphatidylinositol 3-kinase complex, class IA	3	1.4218009478672986	0.003536202326098391	PIK3CA, PIK3CD, PIK3CG	211	9	20647	32.61769352290679	0.7434183331844907	0.030861402118676863	0.026682253915106043
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	13	6.161137440758294	0.004112758460379869	ACE, VCAM1, CHRNA7, INSR, CXCR4, ECE1, F3, TNF, ICAM1, IGHG1, PLAU, CA4, CXCR2	211	484	20647	2.6282852218871176	0.7945506647046109	0.035095538861908214	0.030343017974358146
GOTERM_CC_DIRECT	GO:0005641~nuclear envelope lumen	3	1.4218009478672986	0.004390732249246717	APP, ALOX5, PTGES	211	10	20647	29.355924170616113	0.8154349922466051	0.03665306921110303	0.03168963275543282
GOTERM_CC_DIRECT	GO:0005769~early endosome	10	4.739336492890995	0.004898659134222867	APP, MAP2K1, VCAM1, MME, ERBB2, HTT, CXCR4, ECE1, APOB, NOX1	211	313	20647	3.126296503792983	0.8482783378928591	0.039426568715858035	0.03408755420225226
GOTERM_CC_DIRECT	GO:0030424~axon	11	5.213270142180095	0.004928321089482254	APP, MAPK8, MME, STAT1, INSR, HTT, EPHB2, COMT, HDAC6, IGF1R, SNCA	211	372	20647	2.893505070580441	0.8500051081621726	0.039426568715858035	0.03408755420225226
GOTERM_CC_DIRECT	GO:0044853~plasma membrane raft	4	1.8957345971563981	0.005341942812541652	CHRNA3, CHRNA7, HAS2, EZR	211	35	20647	11.183209207853759	0.8721381136580291	0.040420506790639237	0.03494689649607351
GOTERM_CC_DIRECT	GO:0016605~PML body	6	2.843601895734597	0.005360338911419	RB1, CSNK2A1, TERT, CHEK2, SIRT1, MTOR	211	110	20647	5.337440758293838	0.8730429853208772	0.040420506790639237	0.03494689649607351
GOTERM_CC_DIRECT	GO:0009925~basal plasma membrane	5	2.3696682464454977	0.005368348558131774	ABCC1, ACE, ERBB2, MET, EGFR	211	69	20647	7.090802939762345	0.8734349671661773	0.040420506790639237	0.03494689649607351
GOTERM_CC_DIRECT	GO:0031965~nuclear membrane	9	4.265402843601896	0.005650257730450933	XPO1, CCND1, CDK4, ALOX5, ALOX5AP, BCL2, ABL1, EGFR, BCL2L1	211	263	20647	3.3485845061539297	0.8864885805786683	0.04172498016332997	0.036074722432879035
GOTERM_CC_DIRECT	GO:0031410~cytoplasmic vesicle	10	4.739336492890995	0.006228376031709822	MMP14, MME, ERBB2, IGFBP2, CXCR4, HAS2, AVPR1A, MPEG1, FGFR1, SOD1	211	325	20647	3.010864017499088	0.9092072334762636	0.044421643853723845	0.038406212915198745
GOTERM_CC_DIRECT	GO:0005813~centrosome	14	6.6350710900473935	0.006246793666929916	ROCK2, NEK6, PLK1, HDAC6, CDC25B, CCNB1, CDK6, CHEK1, CDK2, CDK1, NEK2, CTSC, SKP1, BCL2L1	211	576	20647	2.3783734860452874	0.9098510903027407	0.044421643853723845	0.038406212915198745
GOTERM_CC_DIRECT	GO:0000781~chromosome, telomeric region	7	3.3175355450236967	0.009127725172918459	TERT, PARP1, POLD1, CHEK2, CHEK1, CDK2, CDK1	211	175	20647	3.9141232227488154	0.9704343194004389	0.0637281175709216	0.05509826831652597
GOTERM_CC_DIRECT	GO:0030673~axolemma	3	1.4218009478672986	0.009908297141694854	GABBR1, CHRNA7, ADORA1	211	15	20647	19.570616113744073	0.978154515143321	0.06794260897162185	0.058742047340048065
GOTERM_CC_DIRECT	GO:0042734~presynaptic membrane	6	2.843601895734597	0.010996265533277082	GABBR1, CHRNA7, ADORA3, ERBB2, ADORA1, EPHB2	211	131	20647	4.481820484063529	0.9856779332779734	0.07408010464523508	0.0640484238078595
GOTERM_CC_DIRECT	GO:0001772~immunological synapse	4	1.8957345971563981	0.011419493305818311	DUSP3, LCK, EZR, ICAM1	211	46	20647	8.508963527714815	0.9878486550028457	0.07560492119714192	0.06536675478502896
GOTERM_CC_DIRECT	GO:0016323~basolateral plasma membrane	8	3.7914691943127963	0.017754338540261257	ABCC1, HSP90AB1, ERBB2, ADORA1, CD38, EZR, CA14, EGFR	211	261	20647	2.9993281400374063	0.9989707383699152	0.1155536610078021	0.09990576941299555
GOTERM_CC_DIRECT	GO:0005768~endosome	9	4.265402843601896	0.0187937571193163	APP, ACE, STS, CDK2, ECE1, AVPR1A, HMGB1, EZR, EGFR	211	326	20647	2.701465414473876	0.9993145808321743	0.11775404979276016	0.10180818888332388
GOTERM_CC_DIRECT	GO:0015629~actin cytoskeleton	8	3.7914691943127963	0.019712321922626536	ADAM17, DAPK1, AXL, ABL1, TAGLN2, EZR, MYLK, SNCA	211	267	20647	2.9319275076770155	0.999521633466604	0.11775404979276016	0.10180818888332388
GOTERM_CC_DIRECT	GO:0097125~cyclin B1-CDK1 complex	2	0.9478672985781991	0.02023897730813065	CCNB1, CDK1	211	2	20647	97.85308056872039	0.9996108287645101	0.11775404979276016	0.10180818888332388
GOTERM_CC_DIRECT	GO:0097130~cyclin D3-CDK4 complex	2	0.9478672985781991	0.02023897730813065	CCND3, CDK4	211	2	20647	97.85308056872039	0.9996108287645101	0.11775404979276016	0.10180818888332388
GOTERM_CC_DIRECT	GO:0097138~BAD-BCL-2 complex	2	0.9478672985781991	0.02023897730813065	BAD, BCL2	211	2	20647	97.85308056872039	0.9996108287645101	0.11775404979276016	0.10180818888332388
GOTERM_CC_DIRECT	GO:0097128~cyclin D1-CDK4 complex	2	0.9478672985781991	0.02023897730813065	CCND1, CDK4	211	2	20647	97.85308056872039	0.9996108287645101	0.11775404979276016	0.10180818888332388
GOTERM_CC_DIRECT	GO:0097122~cyclin A2-CDK1 complex	2	0.9478672985781991	0.02023897730813065	CCNA2, CDK1	211	2	20647	97.85308056872039	0.9996108287645101	0.11775404979276016	0.10180818888332388
GOTERM_CC_DIRECT	GO:0005942~phosphatidylinositol 3-kinase complex	3	1.4218009478672986	0.020806683206871294	PIK3CA, PIK3CD, PIK3CG	211	22	20647	13.343601895734597	0.9996884833868546	0.11925024405132204	0.10310177350270552
